ID,pop,Cop_ID,Sex,Age,Copula,Part_ID,Morph,Wing,Thorax,Length,Abdomen,S4,Eggs,Fe_cond,Egg_volume,Clear_eggs,Season,day
6423,Vallby,271,0,mature,1,270,androchrome,19.34,2.49,34.15,26.19,0.92,262,.,0.13,.,2003,177
6422,Vallby,270,1,mature,1,271,.,17.41,2.24,32.07,25.02,0.59,.,.,.,.,2003,177
6421,Vallby,269,0,mature,1,268,androchrome,19.6,2.41,33.55,25.83,0.83,169,.,0.14,.,2003,177
6420,Vallby,268,1,mature,1,269,.,17.52,2.31,31.76,24.57,0.74,.,.,.,.,2003,177
6419,Vallby,267,0,mature,1,266,infuscans,20.2,2.5,34.95,27.55,0.94,41,.,0.13,.,2003,177
6418,Vallby,266,1,mature,1,267,.,17.78,2.46,33.09,26.74,0.73,.,.,.,.,2003,177
6417,Vallby,265,0,mature,1,264,infuscans,19.58,2.37,31.83,25.44,0.87,526,.,0.13,.,2003,177
6416,Vallby,264,1,mature,1,265,.,18,2.38,32.79,26.14,0.66,.,.,.,.,2003,177
6415,Vallby,263,0,mature,1,262,androchrome,20.32,2.45,33.12,25.66,0.75,271,.,0.15,.,2003,177
6414,Vallby,262,1,mature,1,263,.,18.67,2.46,33.04,25.93,0.69,.,.,.,.,2003,177
6413,Hoje14,261,0,mature,0,.,infuscans,20.41,2.84,34.77,27.8,1.05,285,.,0.12,.,2003,177
6412,Hoje14,260,0,mature,1,259,infuscans,20.53,2.64,34.39,27.21,0.94,204,.,0.14,.,2003,177
6411,Hoje14,259,1,mature,1,260,.,18.17,2.35,34.63,26.82,0.58,.,.,.,.,2003,177
6410,Hoje14,258,0,mature,1,257,androchrome,20.75,2.75,35.92,28.53,0.91,323,.,0.11,.,2003,177
6409,Hoje14,257,1,mature,1,258,.,18.63,2.59,33.9,26.66,0.76,.,.,.,.,2003,177
6408,Habo,256,0,mature,1,255,androchrome,21.56,2.72,34.43,27.02,0.83,385,.,0.15,.,2003,177
6407,Habo,255,1,mature,1,256,.,19.14,2.41,32.16,25.53,0.76,.,.,.,.,2003,177
6406,Habo,254,0,mature,1,253,infuscensObsoleta,22.27,2.66,36.26,28.51,0.92,0,.,.,.,2003,177
6405,Habo,253,1,mature,1,254,.,18.26,2.35,34.12,27.01,0.6,.,.,.,.,2003,177
6404,Habo,252,0,mature,1,251,androchrome,21.33,2.64,33.96,26.53,0.93,98,.,0.13,.,2003,177
6403,Habo,251,1,mature,1,252,.,18.52,2.37,34.04,26.29,0.67,.,.,.,.,2003,177
6468,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6467,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6466,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6465,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6464,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6463,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6462,Hoje6,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,178
6461,Hoje7,294,0,mature,1,293,infuscans,20.73,2.68,34.33,27.29,0.98,180,.,0.14,.,2003,178
6460,Hoje7,293,1,mature,1,294,.,17.6,2.29,32.67,26.09,0.68,.,.,.,.,2003,178
6459,Hoje7,292,0,mature,1,291,androchrome,20.01,2.51,34.4,27.33,0.93,10,.,0.12,.,2003,178
6458,Hoje7,291,1,mature,1,292,.,.,.,.,.,.,.,.,.,.,2003,178
6457,FlyA1,290,0,mature,1,289,androchrome,21.79,2.52,35.48,28.26,1.05,395,.,0.11,.,2003,178
6456,FlyA1,289,1,mature,1,290,.,19.1,2.46,33.79,26.23,0.68,.,.,.,.,2003,178
6455,FlyA1,288,0,mature,1,287,androchrome,20.79,2.51,34.34,26.97,0.97,414,.,0.13,.,2003,178
6454,FlyA1,287,1,mature,1,288,.,17.84,2.3,33.06,26.1,0.58,.,.,.,.,2003,178
6453,FlyA1,286,0,mature,1,285,infuscans,20.51,2.58,34.49,27.35,0.93,389,.,0.13,.,2003,178
6452,FlyA1,285,1,mature,1,286,.,17.26,2.35,32.27,25.19,0.7,.,.,.,.,2003,178
6451,Hoje6,284,0,mature,1,283,infuscans,21.59,2.51,33.9,26.6,1.08,335,.,0.13,.,2003,178
6450,Hoje6,283,1,mature,1,284,.,18.65,2.39,34.31,26.76,0.64,.,.,.,.,2003,178
6449,Hoje6,282,0,mature,1,281,infuscans,20.98,2.68,35.18,27.66,1,401,.,0.14,.,2003,178
6448,Hoje6,281,1,mature,1,282,.,19,2.45,35.24,27.55,0.73,.,.,.,.,2003,178
6447,Hoje6,280,0,mature,0,.,androchrome,20.9,2.75,35.6,28,0.99,419,.,0.12,.,2003,178
6473,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,181
6472,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,181
6471,Habo,297,0,mature,0,.,androchrome,19.7,2.48,33.24,26.23,0.91,.,.,.,.,2003,181
6470,Habo,296,0,mature,0,.,androchrome,20.99,2.66,35.12,27.96,0.97,.,.,.,.,2003,181
6469,Habo,295,0,mature,0,.,infuscensObsoleta,20.53,2.57,33.9,26.78,0.88,.,.,.,.,2003,181
6511,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6510,Hoje6,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,183
6509,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6508,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6507,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6506,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6505,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6504,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6503,Hoje6,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6502,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6501,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6500,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6499,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6498,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6497,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6496,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6495,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6494,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6493,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6492,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6491,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,183
6490,Hoje6,314,0,mature,0,.,androchrome,21.8,2.73,36.45,28.27,1.02,425,.,0.14,.,2003,183
6489,Hoje6,313,0,mature,0,.,androchrome,20.77,2.8,35.83,27.66,1.01,.,.,.,.,2003,183
6488,Hoje6,312,0,mature,1,311,androchrome,20.18,2.37,33.27,25.78,0.8,187,.,0.12,.,2003,183
6487,Hoje6,311,1,mature,1,312,.,.,.,.,.,.,.,.,.,.,2003,183
6486,Hoje6,310,0,mature,1,309,androchrome,21.11,2.63,35.89,28.01,0.95,451,.,0.12,.,2003,183
6485,Hoje6,309,1,mature,1,310,.,.,.,.,.,.,.,.,.,.,2003,183
6484,FlyA1,308,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,183
6483,FlyA1,307,0,mature,1,306,infuscensObsoleta,19.59,2.43,33.05,25.5,0.96,126,.,0.12,.,2003,183
6482,FlyA1,306,1,mature,1,307,.,.,.,.,.,.,.,.,.,.,2003,183
6481,Hoje14,305,0,mature,1,304,androchrome,19.91,2.58,33.38,26.82,0.97,107,.,0.14,.,2003,183
6480,Hoje14,304,1,mature,1,305,.,.,.,.,.,.,.,.,.,.,2003,183
6479,Hoje14,303,0,mature,1,302,infuscans,21.09,2.59,35.67,27.32,1.02,366,.,0.12,.,2003,183
6478,Hoje14,302,1,mature,1,303,.,.,.,.,.,.,.,.,.,.,2003,183
6477,Hoje14,301,0,mature,1,300,androchrome,20.57,2.49,34.55,26.66,0.92,270,.,0.14,.,2003,183
6476,Hoje14,300,1,mature,1,301,.,.,.,.,.,.,.,.,.,.,2003,183
6475,Hoje14,299,0,mature,1,298,infuscans,20.72,2.61,34.68,26.79,1,1,.,.,.,2003,183
6474,Hoje14,298,1,mature,1,299,.,.,.,.,.,.,.,.,.,.,2003,183
6566,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,189
6565,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6564,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6563,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6562,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6561,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6560,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6559,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6558,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6557,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,189
6556,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6555,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6554,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6553,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,189
6552,Hoje14,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,189
6551,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6550,Hoje14,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6549,Hoje14,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6548,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6547,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6546,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6545,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6544,FlyA1,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,189
6543,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6542,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6541,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6540,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6539,FlyA1,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6538,FlyA1,.,0,mature,0,.,androchrome,20.16,2.62,35.6,28.01,0.94,.,.,.,.,2003,189
6537,Vallby,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6536,Vallby,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6535,Hoje14,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6534,Hoje14,.,1,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6533,FlyA1,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6532,FlyA1,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6531,Vallby,.,0,immature,0,.,.,.,.,.,.,.,.,.,.,.,2003,189
6530,Vallby,333,0,mature,1,332,androchrome,20.03,2.46,34.38,26.64,0.93,249,.,0.13,.,2003,189
6529,Vallby,332,1,mature,1,333,.,17.37,2.23,32.26,25.84,0.68,.,.,.,.,2003,189
6528,Vallby,331,0,mature,1,330,androchrome,19.26,2.31,32.16,25.12,0.82,259,.,0.15,.,2003,189
6527,Vallby,330,1,mature,1,331,.,17.92,2.15,32.8,25.49,0.69,.,.,.,.,2003,189
6526,Vallby,329,0,mature,1,328,androchrome,18.96,2.27,33.25,26.11,0.8,0,.,.,.,2003,189
6525,Vallby,328,1,mature,1,329,.,18.08,2.32,32.62,25.91,0.71,.,.,.,.,2003,189
6524,Vallby,327,0,mature,1,326,androchrome,20.43,2.67,34.78,27.08,0.99,0,.,.,.,2003,189
6523,Vallby,326,1,mature,1,327,.,18.02,2.37,33.65,26.42,0.75,.,.,.,.,2003,189
6522,Vallby,325,0,mature,1,324,androchrome,20.62,2.5,34.08,26.84,0.91,321,.,0.14,.,2003,189
6521,Vallby,324,1,mature,1,325,.,17.89,2.05,33.08,26.05,0.64,.,.,.,.,2003,189
6520,FlyA1,323,0,mature,0,.,infuscensObsoleta,20.29,2.69,34.12,26.41,0.87,.,.,.,.,2003,189
6519,Hoje14,322,0,mature,1,321,androchrome,20.71,2.59,34.29,27.34,0.94,244,.,0.16,.,2003,189
6518,Hoje14,321,1,mature,1,322,.,19.35,2.4,34.53,27.4,0.73,.,.,.,.,2003,189
6517,Hoje14,320,0,mature,1,319,androchrome,20.44,2.52,34.11,26.37,0.88,138,.,0.14,.,2003,189
6516,Hoje14,319,1,mature,1,320,.,17.61,2.19,32.42,25.46,0.69,.,.,.,.,2003,189
6515,Hoje14,318,0,mature,1,317,androchrome,20.78,2.71,35.05,26.95,1,333,.,0.15,.,2003,189
6514,Hoje14,317,1,mature,1,318,.,17.94,2.24,32.46,25.28,0.62,.,.,.,.,2003,189
6513,FlyA1,316,0,mature,1,315,androchrome,20.07,2.52,33.51,26.14,0.96,16,.,0.16,.,2003,189
6512,FlyA1,315,1,mature,1,316,.,18.36,2.42,34.09,27.03,0.76,.,.,.,.,2003,189
6652,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2003,191
6651,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2003,191
6650,Lomma,.,0,.,0,.,infuscensObsoleta,.,.,.,.,.,.,.,.,.,2003,191
6649,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6648,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6647,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6646,Habo,.,0,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6645,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6644,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6643,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6642,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6641,Habo,.,0,mature,0,.,androchrome,.,.,.,.,.,.,.,.,.,2003,191
6640,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
6639,Habo,.,1,mature,0,.,.,.,.,.,.,.,.,.,.,.,2003,191
